Date_collected,Host_species,Rep#,Temp,Couple#,Slot,Species,Lifestage,Survival_0min,Survival_1hr,Survival_4hr,Survival_24hr
7/1/2026,Red Maple,64,47,3A,X3,X. germanus,Adult,0,0,0,0
7/1/2026,Red Maple,64,48,3B,Z3,X. germanus,Adult,0,0,0,0
7/1/2026,Red Maple,64,48,2B,Y3,X. germanus,Adult,0,0,0,0
7/1/2026,Red Maple,64,49,1B,X4,X. germanus,Adult,0,0,0,0
7/1/2026,Red Maple,64,49,5A,X1,X. germanus,Adult,0,0,0,0
10/2/2024,Red Maple,1,45,0B,X4,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,1,49,2B,Z3,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,1,54,5A,X2,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,1,59,1A,X3,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,1,64,0A,Z4,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,1,69,7A,Z2,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,2,45,1B,Y3,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,2,49,0B,Y3,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,2,54,1A,Z1,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,2,59,3A,Y1,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,2,64,5A,X4,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,2,69,4A,Y4,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,3,45,4A,X1,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,3,49,0B,Y3,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,3,54,7A,Y4,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,3,59,0A,X4,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,3,64,1B,X2,A. maiche,Larvae,0,0,0,0
10/2/2024,Red Maple,3,69,6A,Z2,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,4,45,7A,Y3,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,4,49,0B,Y4,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,4,54,4A,Z1,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,4,59,1A,Z2,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,4,64,2B,Y1,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,4,69,3A,Z3,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,5,45,5A,Z1,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,5,49,2B,Y4,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,5,54,6A,X3,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,5,59,0B,Z4,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,5,64,1B,X2,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,5,69,1A,Y2,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,6,45,0B,Y1,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,6,49,6A,X3,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,6,54,0A,X1,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,6,59,7A,Z2,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,6,64,3B,X2,A. maiche,Larvae,0,0,0,0
10/3/2024,Red Maple,6,69,1B,Y3,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,7,45,3A,X4,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,7,49,0A,Y2,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,7,54,1B,X3,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,7,59,4A,Y1,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,7,64,6A,Z4,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,7,69,7A,Y3,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,8,45,7A,X1,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,8,49,0B,Y1,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,8,54,1A,Z2,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,8,59,4A,Y3,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,8,64,0A,Z4,A. maiche,Larvae,0,0,0,0
10/4/2024,Red Maple,8,69,6A,X3,A. maiche,Larvae,0,0,0,0
12/9/2024,Red Maple,9,45,2A,X3,X. crassiusculus,Larvae,1,1,1,1
12/9/2024,Red Maple,9,45,3B,Y4,X. crassiusculus,Larvae,1,1,1,1
12/9/2024,Red Maple,9,49,1B,X2,X. crassiusculus,Larvae,0,0,0,1
12/9/2024,Red Maple,9,49,1A,Y1,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,54,5A,X1,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,54,2B,Y2,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,59,4A,X4,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,59,3A,Z1,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,64,0B,Z2,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,64,7A,Z4,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,69,0A,Z3,X. crassiusculus,Larvae,0,0,0,0
12/9/2024,Red Maple,9,69,6A,Y3,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,45,0B,Y4,X. crassiusculus,Larvae,1,1,1,1
1/8/2025,Red Maple,10,45,2A,Z2,X. crassiusculus,Larvae,1,1,1,1
1/8/2025,Red Maple,10,49,3A,Y3,X. crassiusculus,Larvae,0,0,0,1
1/8/2025,Red Maple,10,49,0A,Z1,X. crassiusculus,Larvae,0,0,0,1
1/8/2025,Red Maple,10,54,2B,X1,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,54,6A,Y1,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,59,4A,X3,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,59,1B,X2,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,64,7A,Y2,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,64,1A,Z4,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,69,3B,Z3,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,10,69,5A,X4,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,45,4A,Z2,X. crassiusculus,Larvae,1,1,1,1
1/8/2025,Red Maple,11,45,7A,X2,X. crassiusculus,Larvae,1,1,1,1
1/8/2025,Red Maple,11,49,1A,X4,X. crassiusculus,Larvae,0,0,0,1
1/8/2025,Red Maple,11,49,0A,Z4,X. crassiusculus,Larvae,0,0,0,1
1/8/2025,Red Maple,11,54,0B,Y3,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,54,2A,Y2,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,59,2B,X3,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,59,3B,Z3,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,64,6A,X1,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,64,5A,Z1,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,69,3A,Y4,X. crassiusculus,Larvae,0,0,0,0
1/8/2025,Red Maple,11,69,1B,Y1,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,45,4A,Z2,X. crassiusculus,Larvae,1,1,1,1
1/9/2025,Red Maple,12,45,5A,Z3,X. crassiusculus,Larvae,1,1,1,1
1/9/2025,Red Maple,12,49,2A,X3,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,49,0B,Y4,X. crassiusculus,Larvae,0,0,0,1
1/9/2025,Red Maple,12,54,3A,Y3,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,54,2B,X4,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,59,0A,Z4,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,59,6A,Y2,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,64,1B,X1,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,64,7A,X2,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,69,1A,Z1,X. crassiusculus,Larvae,0,0,0,0
1/9/2025,Red Maple,12,69,3B,Y1,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,29,45,5A,X1,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,29,45,2B,X4,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,29,46,1A,X3,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,29,46,2A,Z2,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,29,47,4A,Z1,X. crassiusculus,Larvae,0,1,1,1
5/8/2025,Red Maple,29,47,0B,Y3,X. crassiusculus,Larvae,0,1,1,1
5/8/2025,Red Maple,29,48,3B,Y2,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,29,48,0A,Z3,X. crassiusculus,Larvae,0,0,1,1
5/8/2025,Red Maple,29,49,1B,Z4,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,29,49,3A,X2,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,30,45,0A,Z1,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,30,45,0B,X2,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,30,46,4A,X3,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,30,46,3A,Z3,X. crassiusculus,Larvae,1,1,1,1
5/8/2025,Red Maple,30,47,1A,Y2,X. crassiusculus,Larvae,0,1,1,1
5/8/2025,Red Maple,30,47,1B,Z2,X. crassiusculus,Larvae,0,0,1,1
5/8/2025,Red Maple,30,48,2A,Z4,X. crassiusculus,Larvae,0,0,0,1
5/8/2025,Red Maple,30,48,3B,X4,X. crassiusculus,Larvae,0,0,1,1
5/8/2025,Red Maple,30,49,2B,Y3,X. crassiusculus,Larvae,0,0,0,1
5/8/2025,Red Maple,30,49,5A,X1,X. crassiusculus,Larvae,0,0,0,1
5/8/2025,Red Maple,31,51,1A,Y3,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,51,0A,X4,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,52,2B,Y2,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,52,2A,X3,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,53,1B,Z4,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,53,4A,Z1,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,54,0B,X2,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,31,54,5A,X1,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,51,3A,Y3,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,51,4A,X4,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,52,5A,X1,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,52,0B,X2,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,53,2A,X3,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,53,0A,Z3,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,54,3B,Y2,X. crassiusculus,Larvae,0,0,0,0
5/8/2025,Red Maple,32,54,1A,Z1,X. crassiusculus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,45,1B,X2,X. germanus,Larvae,0,1,1,1
6/17/2026,Red Maple,53,45,4A,Y2,X. germanus,Larvae,0,0,1,1
6/17/2026,Red Maple,53,49,5A,Y4,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,49,0B,X1,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,54,3A,Y3,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,54,1A,Z4,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,59,0A,Z1,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,59,6A,Z3,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,64,7A,X3,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,64,3B,X4,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,69,2B,Z2,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,53,69,2A,Y1,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,45,1B,Z2,X. germanus,Larvae,0,1,1,1
6/17/2026,Red Maple,54,45,0A,X1,X. germanus,Larvae,0,1,1,1
6/17/2026,Red Maple,54,49,3B,Y4,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,49,4A,X3,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,54,6A,Y2,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,54,3A,X4,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,59,0B,X2,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,59,1A,Y1,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,64,2B,Z3,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,64,5A,Z4,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,69,2A,Z1,X. germanus,Larvae,0,0,0,0
6/17/2026,Red Maple,54,69,7A,Y3,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,45,4A,Y4,X. germanus,Larvae,0,1,1,1
6/18/2026,Red Maple,55,45,0B,Z3,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,49,7A,X2,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,49,6A,X4,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,54,0A,Z1,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,54,3B,Y3,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,59,2B,X3,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,59,1A,X1,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,64,5A,Z4,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,64,2A,Y1,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,69,3A,Z2,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,55,69,1B,Y2,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,45,0A,Z2,X. germanus,Larvae,0,1,1,1
6/18/2026,Red Maple,56,45,1A,Y2,X. germanus,Larvae,0,1,1,1
6/18/2026,Red Maple,56,49,7A,Y3,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,49,3B,X2,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,54,6A,Y4,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,54,2A,Z4,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,59,2B,X1,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,59,5A,X3,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,64,0B,Y1,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,64,1B,Z1,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,69,4A,X4,X. germanus,Larvae,0,0,0,0
6/18/2026,Red Maple,56,69,3A,Z3,X. germanus,Larvae,0,0,0,0
